trip_id,start_ts,end_ts,start_lat,start_lon,end_lat,end_lon,distance_m,duration_s,traffic_level,weather,terrain,vehicle_type,priority
trip_4322,2024-05-10T16:49:00,2024-05-10T18:00:09,28.52061457503681,77.31046451216521,28.819737321904398,77.14788786739862,48795,4781,1,fog,flat,truck,low
trip_4323,2024-07-02T08:11:00,2024-07-02T08:42:19,28.97351427398236,77.43936689271747,28.675969273911104,76.97937785002996,22234,2555,3,clear,flat,troop,low
trip_4324,2024-08-09T11:30:00,2024-08-09T12:19:31,28.880194156763622,77.14064231505277,28.565712381972926,77.25804597710369,41411,3773,1,rain,flat,troop,med
trip_4325,2024-03-30T03:22:00,2024-03-30T04:15:36,28.552402833597352,77.12422606088761,28.51206143260777,77.51014476656805,40653,3698,0,rain,flat,troop,low
trip_4326,2024-04-28T03:05:00,2024-04-28T04:22:05,28.886300591363398,77.04985920899293,28.425959570924093,77.58956151582223,62062,6105,1,clear,mountainous,truck,low
trip_4327,2024-08-17T22:28:00,2024-08-17T23:32:48,28.93416909210586,77.17578731583697,28.40595708035714,77.14213951474832,24603,6181,2,rain,mountainous,tank,med
trip_4328,2024-03-17T10:34:00,2024-03-17T11:16:16,28.87406956058589,77.3454381930135,28.938759001429528,77.13358021426116,36180,2916,0,rain,flat,truck,low
trip_4329,2024-07-09T23:47:00,2024-07-10T00:37:54,28.901486465647913,77.02107688756526,29.02530664920137,77.27691688696227,40535,3878,1,rain,flat,truck,med
trip_4330,2024-07-01T01:41:00,2024-07-01T03:04:16,28.90668010208698,77.0030560229973,28.71540987014135,77.05455495478395,33577,5595,1,clear,flat,truck,low
trip_4331,2024-08-16T22:12:00,2024-08-16T23:57:15,28.916554749942797,77.29415400608626,28.91743983683838,77.28798160301643,18994,8335,1,fog,hilly,troop,med
trip_4332,2024-08-03T05:55:00,2024-08-03T06:38:58,28.845118505159682,77.06789439037324,28.950670768208354,77.36348466859364,13579,3271,2,clear,flat,truck,med
trip_4333,2024-11-02T01:35:00,2024-11-02T02:48:28,28.773269982980278,77.18652061177205,28.819293382369455,77.32277244162452,45467,4408,0,clear,flat,truck,med
trip_4334,2024-04-28T13:13:00,2024-04-28T13:24:54,28.830035038721594,77.41786254496154,28.992669956047123,77.06045296882543,28646,799,1,clear,flat,tank,low
trip_4335,2024-04-24T13:14:00,2024-04-24T14:55:59,28.7577914757466,77.40775997492933,28.734575623386256,77.33936810102324,2049,1770,0,clear,hilly,troop,low
trip_4336,2024-03-15T23:48:00,2024-03-16T00:06:40,28.693075232339528,77.0678371854419,28.879688317521552,77.03419290094118,40835,1478,1,clear,hilly,truck,low
trip_4337,2024-10-28T18:54:00,2024-10-28T20:00:19,28.60055923270828,77.15315083691846,28.56912297727022,77.42421024145861,39001,4456,1,clear,flat,truck,low
trip_4338,2024-10-17T14:11:00,2024-10-17T15:06:01,28.863997934652055,77.42243094837251,28.511151497644388,77.2122207184087,27060,3961,0,clear,hilly,truck,med
trip_4339,2024-02-22T05:43:00,2024-02-22T06:46:30,28.666816240482028,77.35412542374915,28.56746636845666,77.22590227804747,22138,4572,0,fog,hilly,troop,low
trip_4340,2024-03-01T22:06:00,2024-03-01T23:08:58,28.981027410827277,77.38627832936103,28.602268768535556,76.95653546839159,51726,4231,1,clear,flat,troop,low
trip_4341,2024-04-29T20:48:00,2024-04-29T21:52:27,28.898265665670458,77.48268461686949,28.426028525785657,76.92051150398872,26421,5568,2,clear,hilly,tank,low
trip_4342,2024-11-13T04:10:00,2024-11-13T05:07:55,28.9799198107853,77.15542251420348,28.70792233623752,77.54623967144762,39519,4587,1,fog,hilly,truck,med
trip_4343,2024-09-13T23:23:00,2024-09-14T00:01:49,28.95664117751828,77.23327767694957,28.473223784802858,77.15749115795883,21857,3074,1,clear,hilly,tank,med
trip_4344,2024-06-07T01:39:00,2024-06-07T02:40:24,28.795782150828657,77.2842029453326,28.444895594598794,77.48473580752338,6269,4420,0,clear,hilly,truck,low
trip_4345,2024-09-06T06:35:00,2024-09-06T07:41:34,28.527655224026393,77.12198142376135,28.67731499809848,77.59932965745433,47280,4952,2,clear,flat,tank,med
trip_4346,2024-03-09T21:31:00,2024-03-09T23:31:02,28.52133339725561,77.36589431813636,28.637367842343895,77.46441647828856,53429,10370,2,clear,hilly,troop,low
trip_4347,2024-04-21T07:56:00,2024-04-21T08:34:35,28.556609749718373,77.40857516544705,28.972776423162422,77.01826576492803,30466,2940,1,rain,flat,troop,med
trip_4348,2024-01-31T11:15:00,2024-01-31T11:47:14,28.917711296650264,77.44553025438978,28.919679787070823,76.97756255249143,40589,2630,3,clear,flat,tank,low
trip_4349,2024-02-21T04:10:00,2024-02-21T05:41:42,28.7973514119168,77.2857027949227,28.628978052140866,77.27406602465095,19854,6162,1,clear,flat,tank,med
trip_4350,2024-04-06T09:10:00,2024-04-06T10:03:51,28.98165960870593,77.21732879723297,28.709479142713484,77.45429495579313,40364,5040,3,clear,hilly,truck,low
trip_4351,2024-07-07T04:56:00,2024-07-07T06:12:24,28.965174589532076,77.32114885555887,28.536447262064165,77.56283502293101,25001,4584,0,clear,flat,truck,low
trip_4352,2024-07-06T10:32:00,2024-07-06T11:25:31,28.933805136711744,77.46590775297682,28.450735951771357,77.32191854485801,49020,4366,3,clear,flat,troop,med
trip_4353,2024-06-01T00:59:00,2024-06-01T01:38:01,28.60106946938755,77.04440078143982,28.581536047231108,77.37444796334283,43453,2692,0,rain,flat,truck,low
trip_4354,2024-02-13T08:25:00,2024-02-13T09:29:36,28.565367520531534,77.04022296604374,29.046106148544563,77.47436146841616,38361,4341,1,clear,flat,troop,low
trip_4355,2024-01-22T05:17:00,2024-01-22T06:13:40,28.721790015120384,77.17235202303058,28.4119030900252,76.98670314498914,48622,4624,3,fog,flat,tank,med
trip_4356,2024-09-20T20:21:00,2024-09-20T20:42:41,28.543954919204626,77.42651447786916,28.956989578256408,77.52237417030777,34232,1238,1,clear,flat,tank,high
trip_4357,2024-01-10T22:09:00,2024-01-10T23:17:48,28.59707415360625,77.27584883618891,28.97650858412517,77.57869356310025,36461,4623,1,clear,flat,truck,low
trip_4358,2024-07-29T22:42:00,2024-07-29T23:52:35,28.944006990624345,77.03396006994483,28.703627796314453,77.25260300884696,41859,4235,0,storm,flat,truck,med
trip_4359,2024-03-11T18:50:00,2024-03-11T19:49:08,28.617914428023834,77.07400562423035,28.410003076246277,77.1483059681132,31324,4257,0,clear,mountainous,tank,low
trip_4360,2024-03-27T09:36:00,2024-03-27T10:37:50,28.710811499946004,77.32910162619756,28.934434755668207,77.28404473177847,61022,5342,2,clear,mountainous,truck,low
trip_4361,2024-01-18T15:30:00,2024-01-18T16:43:56,28.56398220299992,77.08218939478137,28.41372578847182,77.20199887380566,35298,5500,2,fog,flat,truck,low
trip_4362,2024-06-11T01:52:00,2024-06-11T02:45:33,28.87647183498659,77.3022296004879,28.85325747315138,77.1067083613591,14963,3386,2,clear,flat,truck,high
trip_4363,2024-08-16T01:34:00,2024-08-16T02:33:39,28.616632182666347,77.00014161648825,28.469320904712422,77.16304089111351,38520,4437,2,fog,flat,truck,med
trip_4364,2024-03-15T13:20:00,2024-03-15T13:55:24,28.509370336320284,77.3486048178741,29.05427814630419,77.10917146487778,39565,3058,2,clear,mountainous,truck,low
trip_4365,2024-01-08T06:03:00,2024-01-08T07:08:23,28.929460830636884,77.49343005769718,28.81606258597914,77.23889070478654,64526,6119,3,clear,hilly,troop,low
trip_4366,2024-07-19T21:26:00,2024-07-19T22:29:54,28.744408165154006,77.1802386700607,28.4337916817819,77.37779630302398,37881,4869,1,rain,flat,tank,low
trip_4367,2024-02-09T11:51:00,2024-02-09T12:59:44,28.68695925986554,77.21835481549196,28.884618721750783,77.52013707964191,70624,5938,2,clear,hilly,troop,low
trip_4368,2024-01-18T03:07:00,2024-01-18T04:02:21,28.60731112875787,77.2925439159074,29.04005954713556,77.18359876502373,45141,4118,2,fog,flat,tank,low
trip_4369,2024-04-05T04:21:00,2024-04-05T05:25:19,28.871104858051336,77.2036037106152,28.4562147466985,77.54128722233158,36188,4785,2,clear,flat,truck,low
trip_4370,2024-04-25T17:56:00,2024-04-25T18:54:37,28.550389906060477,77.13830070287887,28.789125140449357,77.45185688053897,26256,4044,0,rain,flat,tank,low
trip_4371,2024-12-09T14:47:00,2024-12-09T15:44:22,28.706230738323683,77.04605823104647,28.718136120946713,77.38203168149035,51843,3958,0,rain,flat,troop,med
trip_4372,2024-06-18T03:59:00,2024-06-18T05:11:48,28.610741598342567,77.46013543046628,28.53690865349861,77.41348657015851,43098,5241,0,fog,hilly,troop,low
trip_4373,2024-09-25T08:48:00,2024-09-25T10:11:47,28.997545442564018,77.0393378439071,28.439033001056774,76.98309416152621,49878,4785,1,clear,flat,truck,high
trip_4374,2024-04-09T16:31:00,2024-04-09T17:48:04,28.57103085807648,77.11500550522172,29.010701398634485,77.0963397628025,39913,5733,2,clear,flat,tank,med
trip_4375,2024-12-04T12:00:00,2024-12-04T12:10:23,28.554531276757327,77.1663657377555,28.470718574574573,77.02096125198317,38075,656,2,clear,flat,troop,high
trip_4376,2024-04-02T23:52:00,2024-04-03T01:32:57,28.564657061828335,77.46752912811816,29.04406812320277,77.44282531109516,24868,7995,1,clear,mountainous,truck,med
trip_4377,2024-05-20T17:02:00,2024-05-20T17:47:26,28.951761766507,77.12074621061517,28.448486834203923,76.9080312088203,29190,3925,2,fog,hilly,troop,low
trip_4378,2024-07-11T13:01:00,2024-07-11T13:32:00,28.649362972858334,77.10808686282745,29.03455192300128,76.99889376390779,44371,1581,0,clear,flat,truck,high
trip_4379,2024-04-09T02:20:00,2024-04-09T03:02:58,28.6867162282402,77.1528131877639,28.455534443603668,77.43687416201405,48732,3274,1,rain,flat,troop,med
trip_4380,2024-02-23T09:29:00,2024-02-23T10:02:34,28.50165950575358,77.37302522982279,29.08500330132212,77.50243430021885,8896,2497,2,storm,flat,tank,low
trip_4381,2024-08-21T11:48:00,2024-08-21T12:47:13,28.96269795850322,77.28770681393635,28.869527442673878,77.1992723656572,38866,4689,1,clear,hilly,truck,low
trip_4382,2024-05-26T20:54:00,2024-05-26T21:44:22,28.519895360410462,77.25833963455048,28.496360176066382,77.433121943276,36744,3989,1,storm,hilly,tank,med
trip_4383,2024-06-23T23:35:00,2024-06-24T00:39:06,28.8181644756668,77.32952249428908,28.445640598528023,77.15403279762047,19528,4769,2,clear,flat,troop,med
trip_4384,2024-11-07T05:05:00,2024-11-07T06:15:24,28.59682525553507,77.05072111750529,28.979809841618113,77.24543459299728,41010,4730,1,clear,flat,troop,low
trip_4385,2024-02-20T23:00:00,2024-02-20T23:38:03,28.829031510994387,77.12234434054389,28.588413185512763,77.42423707489951,46194,2283,0,clear,flat,truck,med
trip_4386,2024-11-11T04:20:00,2024-11-11T05:10:36,28.504403102674583,77.32001493458779,28.686601762650124,77.42249069325149,26043,4371,2,clear,hilly,truck,low
trip_4387,2024-04-06T02:50:00,2024-04-06T03:41:20,28.64740781893186,77.45875618983011,28.517540469116103,77.3617092666108,32968,3080,0,clear,flat,tank,low
trip_4388,2024-06-14T01:18:00,2024-06-14T01:33:12,28.864383931121345,77.29145991439258,29.03637894999968,76.95647034899163,33067,912,0,fog,flat,tank,low
trip_4389,2024-02-18T14:58:00,2024-02-18T16:31:02,28.974435008631097,77.19929769672677,28.53819083972303,77.53492822325782,49161,7089,1,rain,flat,truck,low
trip_4390,2024-04-12T13:19:00,2024-04-12T13:50:44,28.98539403406017,77.30863501587942,28.770464684420578,77.52718275371863,21596,2589,3,clear,flat,tank,med
trip_4391,2024-07-07T16:59:00,2024-07-07T19:00:28,28.89934325491151,77.33083703400783,28.7734895838944,77.49272752332284,47380,9620,1,clear,hilly,truck,low
trip_4392,2024-08-23T10:26:00,2024-08-23T11:39:13,28.718662905238713,77.4021191429983,28.571798989984416,77.26872082291857,47242,5051,0,rain,flat,truck,med
trip_4393,2024-09-23T04:00:00,2024-09-23T05:27:59,28.720175042979506,77.06675260051468,28.90801384352495,77.41138827547523,63395,7601,2,clear,hilly,troop,low
trip_4394,2024-11-17T00:29:00,2024-11-17T01:24:53,28.739614581843703,77.2226225248225,28.446740495021796,77.1979141898662,44134,2850,0,fog,flat,tank,high
trip_4395,2024-08-10T05:43:00,2024-08-10T06:50:16,28.902382362125696,77.03165278475414,28.480663904368527,77.35462756503864,28009,5125,1,rain,flat,truck,low
trip_4396,2024-06-01T04:50:00,2024-06-01T05:50:52,28.867380225779065,77.10317663861737,28.72691739306277,77.26839857093931,26932,4935,2,rain,hilly,tank,high
trip_4397,2024-05-25T22:54:00,2024-05-25T23:45:07,28.984033980491056,77.22567733726211,28.63721703990488,77.16384035068356,65563,3527,0,rain,flat,tank,low
trip_4398,2024-07-04T17:13:00,2024-07-04T18:31:06,28.70757996721621,77.06770234367954,28.9136859280123,76.9699888437202,34041,7075,3,rain,flat,tank,low
trip_4399,2024-04-30T14:25:00,2024-04-30T15:42:07,28.73366444387518,77.45002694431227,29.095607551085074,77.3094439811887,55555,5737,2,clear,flat,troop,med
trip_4400,2024-05-24T07:24:00,2024-05-24T08:36:09,28.642044988059325,77.06256480911328,28.672393971198012,77.03333584283969,40372,5114,2,rain,flat,truck,high
trip_4401,2024-04-17T18:01:00,2024-04-17T18:56:11,28.91485235396966,77.00223130425788,28.45791186648447,76.99972129806903,52024,3708,1,clear,flat,troop,low
trip_4402,2024-11-21T13:43:00,2024-11-21T14:58:29,28.96773203969291,77.48810599064178,28.671120707999084,77.039744031198,31349,5072,1,clear,flat,tank,low
trip_4403,2024-09-23T09:21:00,2024-09-23T10:18:30,28.54100014918406,77.37822175699304,28.782239614726322,77.18977836945571,45260,3864,1,fog,flat,troop,low
trip_4404,2024-10-25T16:11:00,2024-10-25T17:34:03,28.54097547394078,77.16896175232638,28.94803319080806,77.16657937469998,54947,5580,1,storm,flat,troop,med
trip_4405,2024-09-03T08:06:00,2024-09-03T09:19:28,28.522944261043946,77.10168268439033,28.657048780081606,77.12529704945067,54349,5994,3,fog,flat,troop,low
trip_4406,2024-11-12T07:48:00,2024-11-12T09:18:21,28.655479755191994,77.17284014586295,29.089930964765397,77.08534780746527,23566,8456,3,clear,hilly,tank,med
trip_4407,2024-01-06T04:35:00,2024-01-06T05:48:47,28.765416125317497,77.36131279293568,28.437753730000168,76.96707585712849,36394,6906,3,clear,mountainous,truck,low
trip_4408,2024-06-08T17:25:00,2024-06-08T18:09:47,28.747996988516917,77.07005780726006,29.054163136805535,77.44718363549218,52937,3224,0,clear,hilly,tank,low
trip_4409,2024-10-19T03:15:00,2024-10-19T04:48:12,28.735245805934735,77.06838173579672,28.724737285518646,77.27189982385138,42493,7381,1,clear,hilly,tank,med
trip_4410,2024-02-18T13:16:00,2024-02-18T14:26:06,28.882013818389346,77.25754606967561,29.099346986329067,76.96989155287592,48711,5215,2,clear,flat,tank,low
trip_4411,2024-03-10T11:39:00,2024-03-10T12:27:44,28.662035460961963,77.25911111831806,28.576644336023797,77.11642178273152,48906,4210,2,storm,hilly,troop,low
trip_4412,2024-08-13T15:59:00,2024-08-13T17:07:53,28.706091542421998,77.46088358096337,29.022149300994908,77.0664280732689,28640,5480,3,clear,hilly,tank,high
trip_4413,2024-06-19T20:48:00,2024-06-19T21:26:40,28.663566013001557,77.35542732010285,28.401342982438752,77.56990828222693,49593,2598,1,clear,flat,tank,low
trip_4414,2024-08-12T14:05:00,2024-08-12T15:09:57,28.51678994131173,77.15406235083574,28.75566444272848,77.42950198787385,34529,4364,1,clear,flat,troop,low
trip_4415,2024-09-29T09:13:00,2024-09-29T10:28:11,28.86794141925332,77.11161223449504,28.9513197716919,77.30254312269247,36004,6134,3,clear,flat,tank,med
trip_4416,2024-09-20T06:31:00,2024-09-20T07:17:24,28.924371435537292,77.18157033007913,28.618221792336826,76.9676060192493,54316,3535,1,rain,flat,tank,low
trip_4417,2024-07-04T03:45:00,2024-07-04T04:26:15,28.656670845892815,77.12319666139675,28.633584930511546,77.50807776010194,30928,3069,2,clear,flat,troop,low
trip_4418,2024-05-21T21:45:00,2024-05-21T23:01:37,28.641626848616383,77.07627376048518,28.69129086305743,77.37303958745252,16237,6068,1,clear,mountainous,tank,low
trip_4419,2024-06-30T01:54:00,2024-06-30T02:45:39,28.897698830193754,77.46374233862292,28.84844042089606,77.3280234939414,38747,4090,1,clear,hilly,troop,med
trip_4420,2024-08-19T11:04:00,2024-08-19T12:33:09,28.52229748843339,77.16346410385707,29.082295649810167,77.05859173557039,61470,7702,2,clear,hilly,tank,low
trip_4421,2024-05-17T16:35:00,2024-05-17T18:01:53,28.909671795797095,77.18191984084223,28.895347719894648,77.34342577141254,32710,6881,1,storm,hilly,tank,med
trip_4422,2024-02-17T01:27:00,2024-02-17T02:26:31,28.990283490959502,77.06942640866963,28.435075429251228,77.59400365704076,20435,4535,1,rain,flat,tank,med
trip_4423,2024-08-26T01:49:00,2024-08-26T02:54:30,28.68915646922836,77.09291668668159,28.426070133432074,77.33255025107431,30163,4142,2,clear,flat,truck,high
trip_4424,2024-10-21T17:20:00,2024-10-21T18:30:55,28.613558488816892,77.10371999688317,28.510458803261326,77.487906922365,54360,4255,0,clear,flat,truck,med
trip_4425,2024-05-21T06:10:00,2024-05-21T07:05:16,28.530549025087286,77.0478012551272,28.433481344115215,77.08243000336346,54696,4143,1,rain,hilly,troop,high
trip_4426,2024-04-13T00:48:00,2024-04-13T01:52:09,28.58959522193369,77.20855086896101,28.911020805150436,76.96375232883256,30445,3848,0,clear,flat,troop,low
trip_4427,2024-02-18T12:15:00,2024-02-18T13:13:35,28.79983340172913,77.47979377530606,28.906504524636045,77.56423255946066,43571,4358,2,clear,flat,troop,low
trip_4428,2024-11-28T22:28:00,2024-11-28T23:07:23,28.77996806169362,77.05495573278661,28.568580483011875,77.04062476401222,43352,2008,0,clear,flat,troop,high
trip_4429,2024-11-28T06:51:00,2024-11-28T07:46:06,28.566779298407166,77.46774823621466,28.894242379627478,76.9154765881183,31234,3702,1,clear,flat,troop,med
trip_4430,2024-05-14T13:29:00,2024-05-14T14:50:20,28.535082068322783,77.06811062701496,28.766579057712256,76.96657484552615,1831,1476,1,clear,flat,tank,low
trip_4431,2024-12-04T12:08:00,2024-12-04T12:54:39,28.900092232818018,77.06109644982564,28.499133757135958,77.20147054895001,66365,4450,2,rain,hilly,tank,low
trip_4432,2024-01-10T03:09:00,2024-01-10T04:19:24,28.568666279335854,77.09419630727886,29.07160035041326,76.98958701466502,34952,5364,1,rain,flat,tank,low
trip_4433,2024-01-04T15:23:00,2024-01-04T16:44:54,28.73496972672893,77.43620824048347,28.475246820367065,77.41655886698676,35096,6486,1,clear,mountainous,tank,low
trip_4434,2024-05-12T00:45:00,2024-05-12T01:22:36,28.57635445574196,77.33353777481877,28.448169160732995,77.3207569113432,27379,2526,1,clear,flat,tank,low
trip_4435,2024-03-13T20:23:00,2024-03-13T21:07:21,28.796561036598877,77.17111228045542,28.549779238913697,77.22068324975466,59116,2980,1,storm,flat,troop,med
trip_4436,2024-10-26T20:51:00,2024-10-26T21:53:58,28.76343409432523,77.14911314014414,28.82475413331011,77.33378471944722,33192,4684,2,clear,flat,tank,low
trip_4437,2024-02-24T16:17:00,2024-02-24T17:37:25,28.507425886545114,77.45059937133865,28.600203772804083,77.38439409139937,41224,4825,0,fog,flat,truck,low
trip_4438,2024-02-15T16:39:00,2024-02-15T16:57:54,28.95023113149087,77.1870883695094,28.92060747807453,77.5492385539525,50438,1270,1,clear,flat,troop,low
trip_4439,2024-02-25T20:25:00,2024-02-25T21:43:49,28.935075642010613,77.43113960012938,28.61819729483284,76.95117762910522,18363,5296,1,clear,flat,truck,low
trip_4440,2024-10-25T00:40:00,2024-10-25T01:16:59,28.78400000774636,77.27493648979086,28.529866928040946,77.3611354154691,34740,2485,1,clear,flat,truck,med
trip_4441,2024-03-15T06:28:00,2024-03-15T07:35:47,28.99958285892291,77.15658435442919,28.75272623572501,77.02556096323404,40403,4555,1,clear,flat,tank,low
trip_4442,2024-12-19T04:54:00,2024-12-19T05:56:43,28.887001521826935,77.39802812743052,28.831305606094222,77.59093687652569,26936,4515,0,clear,hilly,troop,low
trip_4443,2024-11-27T15:56:00,2024-11-27T16:54:08,28.594088151908604,77.40703008132691,28.745875671213238,77.332626242132,21415,4325,2,clear,flat,tank,low
trip_4444,2024-11-01T19:46:00,2024-11-01T20:30:55,28.52420195129919,77.04915905021033,28.62686453452751,77.49579834317979,41470,3961,1,rain,mountainous,troop,med
trip_4445,2024-11-22T15:11:00,2024-11-22T15:42:00,28.816235432761793,77.40911400224384,28.75222844082193,77.24452919386437,44758,2306,2,clear,flat,truck,low
trip_4446,2024-08-26T19:30:00,2024-08-26T20:28:51,28.640130098856513,77.46833362073228,28.85948984807133,77.01205686985207,37183,3954,1,clear,flat,troop,med
trip_4447,2024-05-17T14:07:00,2024-05-17T15:16:00,28.50352004470889,77.13973985304239,28.68988892173141,77.2176857945231,59745,4636,1,clear,flat,tank,med
trip_4448,2024-08-29T09:02:00,2024-08-29T10:07:35,28.59952993308639,77.10114891454283,28.653155780685886,77.40455565458821,1000,806,1,clear,flat,truck,med
trip_4449,2024-10-20T06:17:00,2024-10-20T07:29:57,28.702148087422866,77.46521696909753,28.40120495947693,77.24439368083988,21748,6434,1,rain,hilly,troop,med
trip_4450,2024-06-03T22:53:00,2024-06-04T00:07:24,28.70590921376299,77.35096215762084,29.09058053820111,77.27115386063517,30464,6071,3,clear,flat,truck,low
trip_4451,2024-09-28T12:33:00,2024-09-28T13:56:48,28.57184121811658,77.39833850170243,28.593360735182557,77.5511215682265,18029,6234,2,clear,flat,truck,med
trip_4452,2024-12-02T12:07:00,2024-12-02T13:15:31,28.918595579192775,77.41951005043784,28.66668354434848,77.20353151849031,49113,6043,1,rain,hilly,tank,med
trip_4453,2024-07-07T08:24:00,2024-07-07T09:24:57,28.973687916590354,77.2387446291744,28.873249769017647,77.5491182392421,36117,4388,0,clear,hilly,troop,low
trip_4454,2024-03-21T01:01:00,2024-03-21T02:17:50,28.981442698334096,77.30611314388841,28.63802244314375,77.42972985634901,32335,5163,1,storm,flat,tank,low
trip_4455,2024-09-11T08:32:00,2024-09-11T09:32:54,28.788821783601144,77.35647549919122,28.702977355573257,77.0133266472977,20085,4530,2,clear,flat,tank,low
trip_4456,2024-10-29T04:58:00,2024-10-29T06:20:06,28.749265987045394,77.10128011062835,28.96024814552176,77.34568105839246,41686,6256,1,rain,flat,tank,low
trip_4457,2024-05-04T03:07:00,2024-05-04T03:30:49,28.98376934169532,77.42904487734627,28.414568894721143,77.00647401200932,33751,1771,2,clear,flat,tank,low
trip_4458,2024-01-14T03:27:00,2024-01-14T04:14:05,28.63491360358854,77.23035275067016,29.04805196582245,77.031775295125,49160,3390,0,clear,hilly,tank,med
trip_4459,2024-10-01T19:49:00,2024-10-01T20:42:32,28.707113796950047,77.25250182987533,28.453319714828254,76.92686737509739,53364,3854,0,clear,hilly,tank,med
trip_4460,2024-11-23T01:10:00,2024-11-23T01:43:55,28.979037047044326,77.37451585356364,28.930277846849435,77.08903983353738,63721,1937,1,clear,flat,tank,high
trip_4461,2024-02-25T17:37:00,2024-02-25T18:18:12,28.92113642977835,77.00895563900806,29.022721889971745,76.99112188527742,24703,3263,1,clear,hilly,troop,low
trip_4462,2024-01-09T09:17:00,2024-01-09T10:07:48,28.630519462729882,77.20160555538605,28.458796298970245,76.93916370850098,16286,3048,0,clear,flat,troop,low
trip_4463,2024-11-29T18:21:00,2024-11-29T19:45:15,28.920744859639914,77.24962243495878,28.513584585604125,77.41953720942816,70473,5055,0,clear,flat,troop,low
trip_4464,2024-05-29T18:24:00,2024-05-29T19:11:33,28.703063444198328,77.08869217676413,28.846054488075914,76.98065128267395,36650,3195,1,clear,flat,truck,med
trip_4465,2024-12-30T12:13:00,2024-12-30T13:38:50,28.65467667017274,77.36285623102366,28.81381633178679,77.55941915049775,49942,6386,2,clear,flat,truck,med
trip_4466,2024-04-09T05:13:00,2024-04-09T06:13:25,28.88926560731739,77.38861263998179,28.613415886521967,77.43444688989705,34796,4930,3,clear,flat,tank,med
trip_4467,2024-03-31T20:53:00,2024-03-31T21:50:53,28.935828037275396,77.23363701150613,28.51765665673637,77.1405968941118,51496,4723,3,clear,flat,truck,low
trip_4468,2024-05-14T21:44:00,2024-05-14T22:58:08,28.657016748840242,77.0307674837149,29.02872637067031,77.46946042593933,34966,5515,2,clear,flat,tank,med
trip_4469,2024-06-09T22:02:00,2024-06-09T23:13:48,28.911228563419936,77.13349439571853,28.815322950420597,77.34073344172502,7118,5341,2,clear,flat,troop,med
trip_4470,2024-06-29T00:02:00,2024-06-29T00:56:25,28.841077475628115,77.12070131258652,28.62349195551016,77.28793756656047,66750,3656,1,fog,flat,troop,low
trip_4471,2024-05-11T05:42:00,2024-05-11T06:19:00,28.852556932124035,77.32377925690052,28.425184554871574,77.44599560561511,33528,2486,1,clear,flat,truck,med
trip_4472,2024-08-11T10:48:00,2024-08-11T11:21:45,28.6578425565559,77.14610985326033,28.905050707956505,76.92527975517763,34392,2571,1,rain,flat,troop,med
trip_4473,2024-02-27T08:24:00,2024-02-27T09:29:56,28.80466303135848,77.49295460637484,29.024230786011113,77.31301099532516,67994,5221,1,clear,hilly,truck,low
trip_4474,2024-01-21T16:42:00,2024-01-21T17:31:45,28.863642133220438,77.11189108735915,28.992972183459102,76.93479319533118,11759,4298,2,clear,mountainous,truck,med
trip_4475,2024-02-06T21:01:00,2024-02-06T22:12:49,28.675208497985018,77.28918116934976,28.985379501210936,77.18169297443295,38283,4309,0,clear,flat,tank,low
trip_4476,2024-03-02T06:10:00,2024-03-02T06:44:47,28.683571323428016,77.25882277842382,29.049068903940658,77.30933886135175,66302,2587,2,clear,flat,truck,med
trip_4477,2024-11-28T02:00:00,2024-11-28T02:57:52,28.883840585493342,77.03017700815016,28.421975854318237,77.02321603706082,61778,4721,3,clear,flat,troop,low
trip_4478,2024-05-29T20:30:00,2024-05-29T21:38:14,28.745985238632297,77.22685281327821,29.067237354599605,77.37090862059874,29661,5895,2,clear,hilly,troop,med
trip_4479,2024-07-17T08:34:00,2024-07-17T09:35:36,28.79607285292937,77.44747447085103,28.545639300858525,77.02340565900487,40274,5322,2,clear,hilly,tank,low
trip_4480,2024-09-30T05:25:00,2024-09-30T06:33:21,28.727271766924375,77.45477921751774,28.688226250996074,77.33086225866504,44159,4716,0,rain,flat,troop,low
trip_4481,2024-08-13T12:21:00,2024-08-13T13:27:35,28.524204120328747,77.21727075142239,28.53905221648098,77.1042314199319,49832,4594,0,rain,flat,troop,low
trip_4482,2024-05-13T13:29:00,2024-05-13T14:13:09,28.62731615232906,77.20978688150394,29.00937399781657,77.01538365603857,52510,3284,2,clear,flat,troop,low
trip_4483,2024-11-12T22:46:00,2024-11-12T23:08:33,28.989442560507882,77.4195229436766,28.76956879088735,77.00202457209794,56603,1840,3,clear,flat,tank,low
trip_4484,2024-07-25T06:14:00,2024-07-25T07:04:19,28.756876661916777,77.25218779509949,28.646758192533394,77.53947087861629,28331,4196,2,rain,flat,truck,low
trip_4485,2024-10-24T09:44:00,2024-10-24T11:17:49,28.855446834919412,77.4097771159947,28.468574343424034,77.16814175845602,56178,6473,0,rain,flat,tank,low
trip_4486,2024-04-09T07:38:00,2024-04-09T08:20:35,28.634414287787717,77.45688793810547,28.715043260927093,77.31528366753658,57568,3066,0,fog,hilly,tank,med
trip_4487,2024-01-27T05:52:00,2024-01-27T06:55:34,28.86554339419179,77.27980313880794,28.946763354121313,77.55836746546048,12600,4729,2,clear,flat,truck,med
trip_4488,2024-08-29T07:55:00,2024-08-29T08:29:22,28.971963872170708,77.13240297481582,29.052007301313033,77.23427372494348,26599,2225,1,rain,flat,tank,high
